experiment,cycle,start_peak_temp_c,end_peak_temp_c,old_frequencies_mhz,new_frequencies_mhz,active_cores,predicted_core_temps_c,predicted_temp_errors_c,start_core_temps_c,end_core_temps_c,start_core_powers_w,end_core_powers_w,start_core_utilizations,end_core_utilizations,start_core_cpis,end_core_cpis,start_core_rel_nuca_cpis,end_core_rel_nuca_cpis,start_core_ips,end_core_ips,start_core_task_ids,end_core_task_ids,start_core_thread_ids,end_core_thread_ids
"parsec-streamcluster-simsmall-3",20,64.13,64.13,"1500;1000;2500;2000","2500;2500;2500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","64.13;54.84;61.39;53.28","64.13;54.84;61.39;53.28","2.557700114;1.556195302;2.4624671;1.549558334","2.557700114;1.556195302;2.4624671;1.549558334","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.915;0.954;1.833;2.155","0.915;0.954;1.833;2.155","0;0;0;0","0;0;0;0","1639344262;1048218029;1363884343;928074245.9","2732240437;2620545073;1363884343;928074245.9","0;0;0;0","0;0;0;0","0;2;1;3","3;0;2;1"
"parsec-streamcluster-simsmall-3",21,64.13,64.13,"2500;2500;2500;2000","1000;2000;1000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","64.13;54.84;61.39;53.28","64.13;54.84;61.39;53.28","2.557700114;1.556195302;2.4624671;1.549558334","2.557700114;1.556195302;2.4624671;1.549558334","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.915;0.954;1.833;2.155","0.915;0.954;1.833;2.155","0;0;0;0","0;0;0;0","2732240437;2620545073;1363884343;928074245.9","1092896175;2096436059;545553737;696055684.5","0;0;0;0","0;0;0;0","3;0;2;1","3;2;0;1"
"parsec-streamcluster-simsmall-3",22,64.13,64.13,"1000;2000;1000;1500","1000;1000;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","64.13;54.84;61.39;53.28","64.13;54.84;61.39;53.28","2.557700114;1.556195302;2.4624671;1.549558334","2.557700114;1.556195302;2.4624671;1.549558334","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.915;0.954;1.833;2.155","0.915;0.954;1.833;2.155","0;0;0;0","0;0;0;0","1092896175;2096436059;545553737;696055684.5","1092896175;1048218029;1363884343;696055684.5","0;0;0;0","0;0;0;0","3;2;0;1","3;1;0;2"
"parsec-streamcluster-simsmall-3",23,64.13,64.13,"1000;1000;2500;1500","1500;2000;1000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","64.13;54.84;61.39;53.28","64.13;54.84;61.39;53.28","2.557700114;1.556195302;2.4624671;1.549558334","2.557700114;1.556195302;2.4624671;1.549558334","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.915;0.954;1.833;2.155","0.915;0.954;1.833;2.155","0;0;0;0","0;0;0;0","1092896175;1048218029;1363884343;696055684.5","1639344262;2096436059;545553737;928074245.9","0;0;0;0","0;0;0;0","3;1;0;2","1;3;0;2"
"parsec-streamcluster-simsmall-3",24,64.13,64.13,"1500;2000;1000;2000","2500;1500;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","64.13;54.84;61.39;53.28","64.13;54.84;61.39;53.28","2.557700114;1.556195302;2.4624671;1.549558334","2.557700114;1.556195302;2.4624671;1.549558334","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.915;0.954;1.833;2.155","0.915;0.954;1.833;2.155","0;0;0;0","0;0;0;0","1639344262;2096436059;545553737;928074245.9","2732240437;1572327044;1363884343;696055684.5","0;0;0;0","0;0;0;0","1;3;0;2","1;3;0;2"
"parsec-streamcluster-simsmall-3",25,64.13,64.13,"2500;1500;2500;1500","2000;2000;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","64.13;54.84;61.39;53.28","64.13;54.84;61.39;53.28","2.557700114;1.556195302;2.4624671;1.549558334","2.557700114;1.556195302;2.4624671;1.549558334","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.915;0.954;1.833;2.155","0.915;0.954;1.833;2.155","0;0;0;0","0;0;0;0","2732240437;1572327044;1363884343;696055684.5","2185792350;2096436059;1363884343;696055684.5","0;0;0;0","0;0;0;0","1;3;0;2","1;3;0;2"
"parsec-streamcluster-simsmall-3",26,64.13,64.13,"2000;2000;2500;1500","1000;2000;1000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","64.13;54.84;61.39;53.28","64.13;54.84;61.39;53.28","2.557700114;1.556195302;2.4624671;1.549558334","2.557700114;1.556195302;2.4624671;1.549558334","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.915;0.954;1.833;2.155","0.915;0.954;1.833;2.155","0;0;0;0","0;0;0;0","2185792350;2096436059;1363884343;696055684.5","1092896175;2096436059;545553737;1160092807","0;0;0;0","0;0;0;0","1;3;0;2","1;3;0;2"
"parsec-streamcluster-simsmall-3",27,64.13,64.13,"1000;2000;1000;2500","1500;2000;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","64.13;54.84;61.39;53.28","64.13;54.84;61.39;53.28","2.557700114;1.556195302;2.4624671;1.549558334","2.557700114;1.556195302;2.4624671;1.549558334","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.915;0.954;1.833;2.155","0.915;0.954;1.833;2.155","0;0;0;0","0;0;0;0","1092896175;2096436059;545553737;1160092807","1639344262;2096436059;818330605.6;928074245.9","0;0;0;0","0;0;0;0","1;3;0;2","1;3;0;2"
"parsec-streamcluster-simsmall-3",28,64.13,66.16,"1500;2000;1500;2000","1500;2500;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","64.13;54.84;61.39;53.28","55.8;66.16;52.12;61.62","2.557700114;1.556195302;2.4624671;1.549558334","1.070626718;2.507864174;0.7839234705;1.983726172","0.2863387978;0.215932914;0.1871249318;0.1345707657","0.2699884125;0.3526268923;0.1113623516;0.355006502","0.915;0.954;1.833;2.155","0.863;1.123;1.769;0.769","0;0;0;0","0;0;0;0","1639344262;2096436059;818330605.6;928074245.9","1738122827;2226179875;847936687.4;2600780234","0;0;0;0","0;0;0;0","1;3;0;2","0;1;3;2"
"parsec-streamcluster-simsmall-3",29,66.16,66.16,"1500;2500;1500;2000","1000;1000;1000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","55.8;66.16;52.12;61.62","55.8;66.16;52.12;61.62","1.070626718;2.507864174;0.7839234705;1.983726172","1.070626718;2.507864174;0.7839234705;1.983726172","0.2699884125;0.3526268923;0.1113623516;0.355006502","0.2699884125;0.3526268923;0.1113623516;0.355006502","0.863;1.123;1.769;0.769","0.863;1.123;1.769;0.769","0;0;0;0","0;0;0;0","1738122827;2226179875;847936687.4;2600780234","1158748552;890471950.1;565291124.9;3250975293","0;0;0;0","0;0;0;0","0;1;3;2","0;1;3;2"
