experiment,cycle,start_peak_temp_c,end_peak_temp_c,old_frequencies_mhz,new_frequencies_mhz,active_cores,predicted_core_temps_c,predicted_temp_errors_c,start_core_temps_c,end_core_temps_c,start_core_powers_w,end_core_powers_w,start_core_utilizations,end_core_utilizations,start_core_cpis,end_core_cpis,start_core_rel_nuca_cpis,end_core_rel_nuca_cpis,start_core_ips,end_core_ips,start_core_task_ids,end_core_task_ids,start_core_thread_ids,end_core_thread_ids
"parsec-blackscholes-simsmall-3",0,78.57,52.67,"4000;4000;4000;4000","1500;2500;2500;1000","1;0;0;0","nan;nan;nan;nan","nan;nan;nan;nan","47.95;78.57;47.93;48.08","52.67;48.72;48.79;46.97","0.4027583238;1.127061938;0.4027583238;0.4027583238","1.119104532;0.7811186458;0.7811186458;0.4027583553","0;0.4834951456;0;0","0.3688888889;0;0;0","704790.012;0.515;704790.012;704790.012","0.675;2500001.41;2500001.41;1000000.564","0;0;0;0","0;0;0;0","-1.418862332;-1941747.573;-1.418862332;-1.418862332","2222222222;999.999436;999.999436;999.999436","0;0;0;0","0;0;0;0","0;-1;-1;-1","0;-1;-1;-1"
"parsec-blackscholes-simsmall-3",1,52.67,62.14,"1500;2500;2500;1000","2500;2500;2000;2500","1;0;0;0","nan;nan;nan;nan","nan;nan;nan;nan","52.67;48.72;48.79;46.97","49.17;49.38;62.14;49.17","1.119104532;0.7811186458;0.7811186458;0.4027583553","0.7811186458;0.7811186458;1.996911852;0.7811186458","0.3688888889;0;0;0","0;0;0.3822629969;0","0.675;2500001.41;2500001.41;1000000.564","2500000;2500000;0.654;2500000","0;0;0;0","0;0;0;0","2222222222;999.999436;999.999436;999.999436","1000;1000;3058103976;1000","0;0;0;0","0;0;0;0","0;-1;-1;-1","-1;-1;0;-1"
"parsec-blackscholes-simsmall-3",2,62.14,65.44,"2500;2500;2000;2500","1500;2000;1000;2000","0;0;1;0","nan;nan;nan;nan","nan;nan;nan;nan","49.17;49.38;62.14;49.17","48.25;48.88;49.4;65.44","0.7811186458;0.7811186458;1.996911852;0.7811186458","0.5139870221;0.6399895837;0.4027583522;2.262211552","0;0;0.3822629969;0","0;0;0;0.3635036496","2500000;2500000;0.654;2500000","1500000;2000000;1000000;0.685","0;0;0;0","0;0;0;0","1000;1000;3058103976;1000","1000;1000;1000;2919708029","0;0;0;0","0;0;0;0","-1;-1;0;-1","-1;-1;-1;0"
"parsec-blackscholes-simsmall-3",3,65.44,52.87,"1500;2000;1000;2000","2500;2500;1000;1000","0;0;0;1","nan;nan;nan;nan","nan;nan;nan;nan","48.25;48.88;49.4;65.44","49.38;49.49;47.63;52.87","0.5139870221;0.6399895837;0.4027583522;2.262211552","0.7811186458;0.7811186458;0.4027583553;0.6166425687","0;0;0;0.3635036496","0;0;0;0.3667157585","1500000;2000000;1000000;0.685","2500025;2500025;1000010;0.679","0;0;0;0","0;0;0;0","1000;1000;1000;2919708029","999.9900001;999.9900001;999.9900001;1472754050","0;0;0;0","0;0;0;0","-1;-1;-1;0","-1;-1;-1;0"
"parsec-blackscholes-simsmall-3",4,52.87,77.17,"2500;2500;1000;1000","2000;2500;2000;2500","0;0;0;1","nan;nan;nan;nan","nan;nan;nan;nan","49.38;49.49;47.63;52.87","48.92;77.17;48.72;49.47","0.7811186458;0.7811186458;0.4027583553;0.6166425687","0.6399895934;3.334427074;0.6399895934;0.7811186458","0;0;0;0.3667157585","0;0.3819018405;0;0","2500025;2500025;1000010;0.679","2000005.6;0.652;2000005.6;2500007","0;0;0;0","0;0;0;0","999.9900001;999.9900001;999.9900001;1472754050","999.9972;3834355828;999.9972;999.9972","0;0;0;0","0;0;0;0","-1;-1;-1;0","-1;0;-1;-1"
"parsec-blackscholes-simsmall-3",5,77.17,55.1,"2000;2500;2000;2500","2000;2000;1500;1000","0;1;0;0","nan;nan;nan;nan","nan;nan;nan;nan","48.92;77.17;48.72;49.47","48.86;53.25;55.1;47.94","0.6399895934;3.334427074;0.6399895934;0.7811186458","0.6399895837;0.6399895837;1.276113532;0.4027583522","0;0.3819018405;0;0","0;0;0.3710879285;0","2000005.6;0.652;2000005.6;2500007","2000018.526;2000018.526;0.671;1000009.263","0;0;0;0","0;0;0;0","999.9972;3834355828;999.9972;999.9972","999.9907371;999.9907371;2235469449;999.9907371","0;0;0;0","0;0;0;0","-1;0;-1;-1","-1;-1;0;-1"
"parsec-blackscholes-simsmall-3",6,55.1,71.38,"2000;2000;1500;1000","2500;2000;3000;2500","0;0;1;0","nan;nan;nan;nan","nan;nan;nan;nan","48.86;53.25;55.1;47.94","49.52;48.93;50.31;71.38","0.6399895837;0.6399895837;1.276113532;0.4027583522","0.7811186556;0.6399895998;0.93846836;2.829309784","0;0;0.3710879285;0","0;0;0;0.3687315634","2000018.526;2000018.526;0.671;1000009.263","2500000;2000000;3000000;0.678","0;0;0;0","0;0;0;0","999.9907371;999.9907371;2235469449;999.9907371","1000;1000;1000;3687315634","0;0;0;0","0;0;0;0","-1;-1;0;-1","-1;-1;-1;0"
"parsec-blackscholes-simsmall-3",7,71.38,52.97,"2500;2000;3000;2500","1500;1000;2500;2000","0;0;0;1","nan;nan;nan;nan","nan;nan;nan;nan","49.52;48.93;50.31;71.38","52.97;47.78;49.93;51.98","0.7811186556;0.6399895998;0.93846836;2.829309784","1.124655621;0.4027583553;0.7811186458;0.6399895934","0;0;0;0.3687315634","0.3721973094;0;0;0","2500000;2000000;3000000;0.678","0.669;1000000.585;2500001.462;2000001.17","0;0;0;0","0;0;0;0","1000;1000;1000;3687315634","2242152466;999.999415;999.9994152;999.999415","0;0;0;0","0;0;0;0","-1;-1;-1;0","0;-1;-1;-1"
"parsec-blackscholes-simsmall-3",8,52.97,90.35,"1500;1000;2500;2000","3000;3000;3000;2500","1;0;0;0","nan;nan;nan;nan","nan;nan;nan;nan","52.97;47.78;49.93;51.98","50.2;90.35;50.64;49.74","1.124655621;0.4027583553;0.7811186458;0.6399895934","0.93846836;4.49588117;0.93846836;0.7811186556","0.3721973094;0;0;0","0;0.3744360902;0;0","0.669;1000000.585;2500001.462;2000001.17","3000000.624;0.665;3000000.624;2500000.52","0;0;0;0","0;0;0;0","2242152466;999.999415;999.9994152;999.999415","999.999792;4511278195;999.999792;999.999792","0;0;0;0","0;0;0;0","0;-1;-1;-1","-1;0;-1;-1"
"parsec-blackscholes-simsmall-3",9,90.35,56.64,"3000;3000;3000;2500","1000;1000;1000;1000","0;1;0;0","nan;nan;nan;nan","nan;nan;nan;nan","50.2;90.35;50.64;49.74","47.98;56.64;52.29;48.03","0.93846836;4.49588117;0.93846836;0.7811186556","0.4027583368;0.4027583368;0.9418377477;0.4027583368","0;0.3744360902;0;0","0;0;0.3694362018;0","3000000.624;0.665;3000000.624;2500000.52","1000024;1000024;0.674;1000024","0;0;0;0","0;0;0;0","999.999792;4511278195;999.999792;999.999792","999.9760006;999.9760006;1483679525;999.9760006","0;0;0;0","0;0;0;0","-1;0;-1;-1","-1;-1;0;-1"
"parsec-blackscholes-simsmall-3",10,56.64,91.6,"1000;1000;1000;1000","2000;2000;3000;2500","0;0;1;0","nan;nan;nan;nan","nan;nan;nan;nan","47.98;56.64;52.29;48.03","48.73;49.5;91.6;49.53","0.4027583368;0.4027583368;0.9418377477;0.4027583368","0.6399895998;0.6399895998;4.49892121;0.7811186556","0;0;0.3694362018;0","0;0;0.375;0","1000024;1000024;0.674;1000024","2000004.643;2000004.643;0.664;2500005.803","0;0;0;0","0;0;0;0","999.9760006;999.9760006;1483679525;999.9760006","999.9976785;999.9976785;4518072289;999.9976788","0;0;0;0","0;0;0;0","-1;-1;0;-1","-1;-1;0;-1"
"parsec-blackscholes-simsmall-3",11,91.6,60.23,"2000;2000;3000;2500","1000;1000;1000;1000","0;0;1;0","nan;nan;nan;nan","nan;nan;nan;nan","48.73;49.5;91.6;49.53","48.63;50.45;60.23;48.85","0.6399895998;0.6399895998;4.49892121;0.7811186556","0.6782530637;0.6848385307;0.6767475987;0.6842425967","0;0;0.375;0","0.1745810056;0.1784439686;0.1787508973;0.1781895937","2000004.643;2000004.643;0.664;2500005.803","1.432;1.401;1.393;1.403","0;0;0;0","0;0;0;0","999.9976785;999.9976785;4518072289;999.9976788","698324022.3;713775874.4;717875089.7;712758374.9","0;0;0;0","0;0;0;0","-1;-1;0;-1","1;2;0;3"
"parsec-blackscholes-simsmall-3",12,60.23,76.48,"1000;1000;1000;1000","2500;1500;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","48.63;50.45;60.23;48.85","76.48;54.9;50.51;53.94","0.6782530637;0.6848385307;0.6767475987;0.6842425967","3.428456824;1.195732962;0.7811186458;1.185033365","0.1745810056;0.1784439686;0.1787508973;0.1781895937","0.3644314869;0.382848392;0;0.3770739065","1.432;1.401;1.393;1.403","0.686;0.653;2500000.005;0.663","0;0;0;0","0;0;0;0","698324022.3;713775874.4;717875089.7;712758374.9","3644314869;2297090352;999.999998;2262443439","0;0;0;0","0;0;0;0","1;2;0;3","1;2;0;3"
"parsec-blackscholes-simsmall-3",13,76.48,69.33,"2500;1500;2500;1500","2000;2000;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","76.48;54.9;50.51;53.94","69.33;65.04;49.87;55.28","3.428456824;1.195732962;0.7811186458;1.185033365","2.053127212;2.123164482;0.7811186458;1.187943584","0.3644314869;0.382848392;0;0.3770739065","0.365497076;0.3834355828;0;0.3787878788","0.686;0.653;2500000.005;0.663","0.684;0.652;2500019.172;0.66","0;0;0;0","0;0;0;0","3644314869;2297090352;999.999998;2262443439","2923976608;3067484663;999.9923313;2272727273","0;0;0;0","0;0;0;0","1;2;0;3","1;2;0;3"
"parsec-blackscholes-simsmall-3",14,69.33,79.5,"2000;2000;2500;1500","1000;2000;1000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","69.33;65.04;49.87;55.28","54.74;67.63;48.09;79.5","2.053127212;2.123164482;0.7811186458;1.187943584","0.6306847617;2.124015632;0.4027583553;3.528526244","0.365497076;0.3834355828;0;0.3787878788","0.3607503608;0.3834355828;0;0.378214826","0.684;0.652;2500019.172;0.66","0.693;0.652;1000000.069;0.661","0;0;0;0","0;0;0;0","2923976608;3067484663;999.9923313;2272727273","1443001443;3067484663;999.999931;3782148260","0;0;0;0","0;0;0;0","1;2;0;3","1;2;0;3"
"parsec-blackscholes-simsmall-3",15,79.5,75.09,"1000;2000;1000;2500","1500;2000;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","54.74;67.63;48.09;79.5","58.09;72.9;48.28;75.09","0.6306847617;2.124015632;0.4027583553;3.528526244","1.334031882;2.503856032;0.5139870221;2.468536142","0.3607503608;0.3834355828;0;0.378214826","0.3687315634;0.3852080123;0;0.378214826","0.693;0.652;1000000.069;0.661","0.678;0.649;1500000.503;0.661","0;0;0;0","0;0;0;0","1443001443;3067484663;999.999931;3782148260","2212389381;3081664099;999.9996647;3025718608","0;0;0;0","0;0;0;0","1;2;0;3","1;2;0;3"
"parsec-blackscholes-simsmall-3",16,75.09,83.95,"1500;2000;1500;2000","1500;2500;1500;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","58.09;72.9;48.28;75.09","49.27;83.95;53.32;70.46","1.334031882;2.503856032;0.5139870221;2.468536142","0.513987028;3.475457974;1.178804461;2.096544362","0.3687315634;0.3852080123;0;0.378214826","0;0.3709198813;0.3736920777;0.3765060241","0.678;0.649;1500000.503;0.661","1500000.506;0.674;0.669;0.664","0;0;0;0","0;0;0;0","2212389381;3081664099;999.9996647;3025718608","999.9996627;3709198813;2242152466;3012048193","0;0;0;0","0;0;0;0","1;2;0;3","0;1;2;3"
"parsec-blackscholes-simsmall-3",17,83.95,84.35,"1500;2500;1500;2000","1000;1000;1000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","49.27;83.95;53.32;70.46","47.7;58.74;50.18;84.35","0.513987028;3.475457974;1.178804461;2.096544362","0.4027583553;0.6373927527;0.6439015957;3.533872444","0;0.3709198813;0.3736920777;0.3765060241","0;0.3714710253;0.3816793893;0.3787878788","1500000.506;0.674;0.669;0.664","1000052.002;0.673;0.655;0.66","0;0;0;0","0;0;0;0","999.9996627;3709198813;2242152466;3012048193","999.9480007;1485884101;1526717557;3787878788","0;0;0;0","0;0;0;0","0;1;2;3","0;1;2;3"
"parsec-blackscholes-simsmall-3",18,84.35,60.78,"1000;1000;1000;2500","1500;1000;1500;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","47.7;58.74;50.18;84.35","48.1;54.77;59.67;60.78","0.4027583553;0.6373927527;0.6439015957;3.533872444","0.5139870123;0.8002915747;1.639150432;0.7999150767","0;0.3714710253;0.3816793893;0.3787878788","0;0.3776435045;0.3793626707;0.3770739065","1000052.002;0.673;0.655;0.66","1500088.009;0.662;0.659;0.663","0;0;0;0","0;0;0;0","999.9480007;1485884101;1526717557;3787878788","999.9413308;1510574018;2276176024;1508295626","0;0;0;0","0;0;0;0","0;1;2;3","0;1;2;3"
"parsec-blackscholes-simsmall-3",19,60.78,71.72,"1500;1000;1500;1000","1000;2000;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","48.1;54.77;59.67;60.78","47.63;69.44;70.3;71.72","0.5139870123;0.8002915747;1.639150432;0.7999150767","0.4027583522;2.445843052;2.488579132;2.469457032","0;0.3776435045;0.3793626707;0.3770739065","0;0.3731343284;0.3822629969;0.378214826","1500088.009;0.662;0.659;0.663","1000014.002;0.67;0.654;0.661","0;0;0;0","0;0;0;0","999.9413308;1510574018;2276176024;1508295626","999.9859982;2985074627;3058103976;3025718608","0;0;0;0","0;0;0;0","0;1;2;3","0;1;2;3"
"parsec-blackscholes-simsmall-3",20,71.72,83.62,"1000;2000;2000;2000","2000;1000;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","47.63;69.44;70.3;71.72","48.66;54.8;83.62;60.76","0.4027583522;2.445843052;2.488579132;2.469457032","0.6399895934;0.6418885147;3.540308834;1.18814437","0;0.3731343284;0.3822629969;0.378214826","0;0.3787878788;0.3799392097;0.3787878788","1000014.002;0.67;0.654;0.661","2000076.004;0.66;0.658;0.66","0;0;0;0","0;0;0;0","999.9859982;2985074627;3058103976;3025718608","999.9619994;1515151515;3799392097;2272727273","0;0;0;0","0;0;0;0","0;1;2;3","0;1;2;3"
"parsec-blackscholes-simsmall-3",21,83.62,65.74,"2000;1000;2500;1500","2000;1500;1500;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","48.66;54.8;83.62;60.76","65.74;58.3;65.41;50.41","0.6399895934;0.6418885147;3.540308834;1.18814437","2.407295922;1.353603461;1.359983581;0.4027583522","0;0.3787878788;0.3799392097;0.3787878788","0.365497076;0.3770739065;0.3799392097;0","2000076.004;0.66;0.658;0.66","0.684;0.663;0.658;1000000.508","0;0;0;0","0;0;0;0","999.9619994;1515151515;3799392097;2272727273","2923976608;2262443439;2279635258;999.999492","0;0;0;0","0;0;0;0","0;1;2;3","1;3;2;0"
"parsec-blackscholes-simsmall-3",22,65.74,72.87,"2000;1500;1500;1000","2000;2000;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","65.74;58.3;65.41;50.41","70.68;70.59;72.87;48.9","2.407295922;1.353603461;1.359983581;0.4027583522","2.408017492;2.501920012;2.484401632;0.6399895837","0.365497076;0.3770739065;0.3799392097;0","0.365497076;0.3846153846;0.381097561;0","0.684;0.663;0.658;1000000.508","0.684;0.65;0.656;2000036.675","0;0;0;0","0;0;0;0","2923976608;2262443439;2279635258;999.999492","2923976608;3076923077;3048780488;999.9816628","0;0;0;0","0;0;0;0","1;3;2;0","1;3;2;0"
"parsec-blackscholes-simsmall-3",23,72.87,72.57,"2000;2000;2000;2000","2000;1500;1500;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","70.68;70.59;72.87;48.9","72.57;62.01;63.03;47.89","2.408017492;2.501920012;2.484401632;0.6399895837","2.419946592;1.363113921;1.358203042;0.4027583522","0.365497076;0.3846153846;0.381097561;0","0.3681885125;0.3816793893;0.3793626707;0","0.684;0.65;0.656;2000036.675","0.679;0.655;0.659;1000000.343","0;0;0;0","0;0;0;0","2923976608;3076923077;3048780488;999.9816628","2945508100;2290076336;2276176024;999.999657","0;0;0;0","0;0;0;0","1;3;2;0","1;3;2;0"
"parsec-blackscholes-simsmall-3",24,72.57,83.44,"2000;1500;1500;1000","2500;2500;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","72.57;62.01;63.03;47.89","83.44;82.51;67.96;48.84","2.419946592;1.363113921;1.358203042;0.4027583522","3.434929344;3.579023534;2.117745572;0.6399895934","0.3681885125;0.3816793893;0.3793626707;0","0.365497076;0.3852080123;0.3816793893;0","0.679;0.655;0.659;1000000.343","0.684;0.649;0.655;2000000.687","0;0;0;0","0;0;0;0","2945508100;2290076336;2276176024;999.999657","3654970760;3852080123;3053435115;999.9996565","0;0;0;0","0;0;0;0","1;3;2;0","1;3;2;0"
"parsec-blackscholes-simsmall-3",25,83.44,66.08,"2500;2500;2000;2000","1500;1500;1000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","83.44;82.51;67.96;48.84","65.51;55.52;55.41;66.08","3.434929344;3.579023534;2.117745572;0.6399895934","1.348624102;0.5139870221;0.6987423277;2.417381242","0.365497076;0.3852080123;0.3816793893;0","0.3753753754;0;0.3748125937;0.3676470588","0.684;0.649;0.655;2000000.687","0.666;1500074.503;0.667;0.68","0;0;0;0","0;0;0;0","3654970760;3852080123;3053435115;999.9996565","2252252252;999.9503338;1499250375;2941176471","0;0;0;0","0;0;0;0","1;3;2;0","2;0;3;1"
"parsec-blackscholes-simsmall-3",26,66.08,82.06,"1500;1500;1000;2000","1000;1000;1000;2500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","65.51;55.52;55.41;66.08","51.93;52.11;51.59;82.06","1.348624102;0.5139870221;0.6987423277;2.417381242","0.4027583553;0.6477322557;0.6327032887;3.529047764","0.3753753754;0;0.3748125937;0.3676470588","0;0.3875968992;0.3639010189;0.378214826","0.666;1500074.503;0.667;0.68","1000000.069;0.645;0.687;0.661","0;0;0;0","0;0;0;0","2252252252;999.9503338;1499250375;2941176471","999.999931;1550387597;1455604076;3782148260","0;0;0;0","0;0;0;0","2;0;3;1","0;3;1;2"
"parsec-blackscholes-simsmall-3",27,82.06,79.87,"1000;1000;1000;2500","2000;2500;1000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","51.93;52.11;51.59;82.06","65.4;79.87;50.42;55.06","0.4027583553;0.6477322557;0.6327032887;3.529047764","2.135359942;3.567816634;0.6411440707;0.4027583553","0;0.3875968992;0.3639010189;0.378214826","0.3863987635;0.3834355828;0.3770739065;0","1000000.069;0.645;0.687;0.661","0.647;0.652;0.663;1000000","0;0;0;0","0;0;0;0","999.999931;1550387597;1455604076;3782148260","3091190108;3834355828;1508295626;1000","0;0;0;0","0;0;0;0","0;3;1;2","2;3;1;0"
"parsec-blackscholes-simsmall-3",28,79.87,86.57,"2000;2500;1000;1000","1000;2500;1000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","65.4;79.87;50.42;55.06","53.86;86.57;49.85;49.13","2.135359942;3.567816634;0.6411440707;0.4027583553","0.6434153117;3.579606054;0.6381295527;0.6399895934","0.3863987635;0.3834355828;0.3770739065;0","0.3805175038;0.3852080123;0.3725782414;0","0.647;0.652;0.663;1000000","0.657;0.649;0.671;2000084","0;0;0;0","0;0;0;0","3091190108;3834355828;1508295626;1000","1522070015;3852080123;1490312966;999.9580018","0;0;0;0","0;0;0;0","2;3;1;0","2;3;1;0"
"parsec-blackscholes-simsmall-3",29,86.57,78.12,"1000;2500;1000;2000","1000;2000;2000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","53.86;86.57;49.85;49.13","51.81;78.12;67.96;48.47","0.6434153117;3.579606054;0.6381295527;0.6399895934","0.7014569767;2.501782222;2.482891822;0.5139870221","0.3805175038;0.3852080123;0.3725782414;0","0.378214826;0.3846153846;0.381097561;0","0.657;0.649;0.671;2000084","0.661;0.65;0.656;1500000","0;0;0;0","0;0;0;0","1522070015;3852080123;1490312966;999.9580018","1512859304;3076923077;3048780488;1000","0;0;0;0","0;0;0;0","2;3;1;0","1;3;2;0"
"parsec-blackscholes-simsmall-3",30,78.12,87.05,"1000;2000;2000;1500","1500;2500;1000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","51.81;78.12;67.96;48.47","55.36;87.05;53.98;47.81","0.7014569767;2.501782222;2.482891822;0.5139870221","1.186883811;3.565360034;0.6398135847;0.4027583553","0.378214826;0.3846153846;0.381097561;0","0.378214826;0.3834355828;0.3748125937;0","0.661;0.65;0.656;1500000","0.661;0.652;0.667;1000000.335","0;0;0;0","0;0;0;0","1512859304;3076923077;3048780488;1000","2269288956;3834355828;1499250375;999.999665","0;0;0;0","0;0;0;0","1;3;2;0","1;3;2;0"
"parsec-blackscholes-simsmall-3",31,87.05,69.19,"1500;2500;1000;1000","2000;1500;1000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","55.36;87.05;53.98;47.81","69.19;67.18;51.66;48.81","1.186883811;3.565360034;0.6398135847;0.4027583553","2.459122222;1.370463121;0.7014976937;0.6399895837","0.378214826;0.3834355828;0.3748125937;0","0.3759398496;0.3852080123;0.378214826;0","0.661;0.652;0.667;1000000.335","0.665;0.649;0.661;2000042.004","0;0;0;0","0;0;0;0","2269288956;3834355828;1499250375;999.999665","3007518797;2311248074;1512859304;999.9789984","0;0;0;0","0;0;0;0","1;3;2;0","1;3;2;0"
"parsec-blackscholes-simsmall-3",32,69.19,79.19,"2000;1500;1000;2000","1500;1500;2500;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","69.19;67.18;51.66;48.81","51.85;60.55;79.19;48.36","2.459122222;1.370463121;0.7014976937;0.6399895837","0.513987028;1.200473607;3.549329564;0.6397702927","0.3759398496;0.3852080123;0.378214826;0","0;0.3858024691;0.381097561;0.3753753754","0.665;0.649;0.661;2000042.004","1500022.2;0.648;0.656;0.666","0;0;0;0","0;0;0;0","3007518797;2311248074;1512859304;999.9789984","999.9852002;2314814815;3810975610;1501501502","0;0;0;0","0;0;0;0","1;3;2;0","0;2;3;1"
"parsec-blackscholes-simsmall-3",33,79.19,85.75,"1500;1500;2500;1000","2500;1500;2500;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","51.85;60.55;79.19;48.36","49.57;58.31;85.75;53.97","0.513987028;1.200473607;3.549329564;0.6397702927","0.7811186458;1.184491915;3.539206824;1.194313372","0;0.3858024691;0.381097561;0.3753753754","0;0.3770739065;0.3793626707;0.3822629969","1500022.2;0.648;0.656;0.666","2500000.834;0.663;0.659;0.654","0;0;0;0","0;0;0;0","999.9852002;2314814815;3810975610;1501501502","999.9996664;2262443439;3793626707;2293577982","0;0;0;0","0;0;0;0","0;2;3;1","0;1;2;3"
"parsec-blackscholes-simsmall-3",34,85.75,77.35,"2500;1500;2500;1500","1500;1000;2000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","49.57;58.31;85.75;53.97","56.39;49.71;77.35;51","0.7811186458;1.184491915;3.539206824;1.194313372","1.365313432;0.4027583522;2.461926512;0.7018440497","0;0.3770739065;0.3793626707;0.3822629969","0.382848392;0;0.3765060241;0.3787878788","2500000.834;0.663;0.659;0.654","0.653;1000000.333;0.664;0.66","0;0;0;0","0;0;0;0","999.9996664;2262443439;3793626707;2293577982","2297090352;999.999667;3012048193;1515151515","0;0;0;0","0;0;0;0","0;1;2;3","3;0;2;1"
"parsec-blackscholes-simsmall-3",35,77.35,67.85,"1500;1000;2000;1000","1500;1000;2000;2000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","56.39;49.71;77.35;51","58.34;50.8;55;67.85","1.365313432;0.4027583522;2.461926512;0.7018440497","1.376124642;0.7056289427;0.6399895837;2.459279452","0.382848392;0;0.3765060241;0.3787878788","0.3875968992;0.3834355828;0;0.3759398496","0.653;1000000.333;0.664;0.66","0.645;0.652;2000036.667;0.665","0;0;0;0","0;0;0;0","2297090352;999.999667;3012048193;1515151515","2325581395;1533742331;999.9816668;3007518797","0;0;0;0","0;0;0;0","3;0;2;1","2;3;0;1"
"parsec-blackscholes-simsmall-3",36,67.85,79.29,"1500;1000;2000;2000","1500;2500;1000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","58.34;50.8;55;67.85","56.73;79.29;52.09;51.23","1.376124642;0.7056289427;0.6399895837;2.459279452","1.181932453;3.578507034;0.6412044057;0.513987028","0.3875968992;0.3834355828;0;0.3759398496","0.3753753754;0.3852080123;0.3770739065;0","0.645;0.652;2000036.667;0.665","0.666;0.649;0.663;1500000.5","0;0;0;0","0;0;0;0","2325581395;1533742331;999.9816668;3007518797","2252252252;3852080123;1508295626;999.9996667","0;0;0;0","0;0;0;0","2;3;0;1","1;3;2;0"
"parsec-blackscholes-simsmall-3",37,79.29,86.23,"1500;2500;1000;1500","1500;2500;1000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","56.73;79.29;52.09;51.23","56.55;86.23;50.79;48.4","1.181932453;3.578507034;0.6412044057;0.513987028","1.192494201;3.579162794;0.6426569797;0.513987028","0.3753753754;0.3852080123;0.3770739065;0","0.381097561;0.3852080123;0.3793626707;0","0.666;0.649;0.663;1500000.5","0.656;0.649;0.659;1500056","0;0;0;0","0;0;0;0","2252252252;3852080123;1508295626;999.9996667","2286585366;3852080123;1517450683;999.9626681","0;0;0;0","0;0;0;0","1;3;2;0","1;3;2;0"
"parsec-blackscholes-simsmall-3",38,86.23,69.67,"1500;2500;1000;1500","1500;1500;1000;1000","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","56.55;86.23;50.79;48.4","48.78;69.67;51.96;50.87","1.192494201;3.579162794;0.6426569797;0.513987028","0.5139870123;1.654445411;0.8044487117;0.7968542147","0.381097561;0.3852080123;0.3793626707;0","0;0.3846153846;0.381097561;0.374251497","0.656;0.649;0.659;1500056","1500000.5;0.65;0.656;0.668","0;0;0;0","0;0;0;0","2286585366;3852080123;1517450683;999.9626681","999.9996667;2307692308;1524390244;1497005988","0;0;0;0","0;0;0;0","1;3;2;0","0;2;3;1"
"parsec-blackscholes-simsmall-3",39,69.67,68.55,"1500;1500;1000;1000","2000;1000;2000;1500","1;1;1;1","nan;nan;nan;nan","nan;nan;nan;nan","48.78;69.67;51.96;50.87","48.83;56.46;68.55;56.61","0.5139870123;1.654445411;0.8044487117;0.7968542147","0.6399895837;0.7027606647;2.481940152;1.355483992","0;0.3846153846;0.381097561;0.374251497","0;0.3799392097;0.3805175038;0.378214826","1500000.5;0.65;0.656;0.668","2000000.671;0.658;0.657;0.661","0;0;0;0","0;0;0;0","999.9996667;2307692308;1524390244;1497005988","999.9996645;1519756839;3044140030;2269288956","0;0;0;0","0;0;0;0","0;2;3;1","0;2;3;1"
